round,train_loss,train_accuracy,test_loss,test_accuracy,test_perplexity,num_fit_clients,num_fit_examples,tau_eff,mean_local_normalizer,mean_local_steps,run_completed
237,1.4485363163574043,0.5623563280125464,nan,nan,nan,10,46547,1748.7175625386421,1370.6711944432413,146.0,False
238,1.4257777526839377,0.5700238503703083,nan,nan,nan,10,47798,2223.0997808276356,1409.2313218776794,149.8,False
239,1.464040230401253,0.5581243759014757,nan,nan,nan,10,72104,3949.1337784127504,2167.14378758295,225.7,False
240,1.4371975108350423,0.5630517319500649,1.4933790175181967,0.5523565113142515,4.45211390189204,10,64003,3057.714162646037,1914.155327549429,200.4,False
241,1.4118225394226265,0.5738841589267286,nan,nan,nan,10,31008,1048.2740144491042,884.1105517527097,97.4,False
242,1.421920140525466,0.5677385233763487,nan,nan,nan,10,47270,1879.9602628533567,1392.6801818796946,148.2,False
243,1.4433997203644888,0.5623300535418945,nan,nan,nan,10,71346,4366.946971294403,2144.9049524794596,223.4,False
244,1.401459642893469,0.5751972781845063,nan,nan,nan,10,56139,2355.3778624399474,1669.8068206573112,175.9,False
245,1.4155063787807076,0.5698847534479501,nan,nan,nan,10,52930,3260.5931973471843,1568.654855027844,165.8,False
246,1.441388854612432,0.5616281033609187,nan,nan,nan,10,59210,3888.0815197449283,1765.9714400035562,185.5,False
247,1.4376244718988245,0.5627951056880299,nan,nan,nan,10,59089,3404.587876282279,1761.363327343833,185.1,False
248,1.4870458320265119,0.5552063405301995,nan,nan,nan,10,65862,3786.8862872996356,1975.2580445156818,206.4,False
249,1.4682078357987505,0.5563407797502761,nan,nan,nan,10,58865,3467.596247573385,1754.9977338546753,184.4,False
250,1.4046754246126387,0.5725282859257693,1.5035950651094507,0.5525625655627154,4.4978300308637795,10,47285,2219.65634873872,1392.731675258398,148.2,False
251,1.4395836474294632,0.5633839989442998,nan,nan,nan,10,83357,4308.115544354201,2521.171058926206,261.0,False
252,1.4140079295183032,0.5689548142581763,nan,nan,nan,10,61214,3765.1280706858433,1827.1574124918866,191.7,False
253,1.4265524501713798,0.566527837245209,nan,nan,nan,10,77073,3883.3510012352913,2323.1508965163334,241.3,False
254,1.4551240240842607,0.5565291932565006,nan,nan,nan,10,41996,2128.1768917471786,1228.8300151768171,131.8,False
255,1.4267458499482302,0.563762319907632,nan,nan,nan,10,59761,2847.6987994106094,1784.0887781749327,187.4,False
256,1.4207640203209204,0.5649079200090386,nan,nan,nan,10,53106,2813.016777268755,1573.7502885828956,166.3,False
257,1.404913978743565,0.573967726008887,nan,nan,nan,10,38483,1536.667804525923,1116.6070716378001,120.6,False
258,1.4086579165524882,0.5742728083551515,nan,nan,nan,10,34757,1713.5342784723698,1001.5866995365259,109.1,False
259,1.4410480592826822,0.5645438898450946,nan,nan,nan,10,68558,4968.415121901218,2058.519943176062,214.8,False
260,1.422077780818155,0.565040509058034,1.481662785294137,0.5518882062041061,4.400256282691094,10,28759,1117.4969203448084,814.7446663415793,90.4,False
261,1.4269122902670317,0.5634165776579693,nan,nan,nan,10,58983,3211.909122513728,1759.0116094018467,184.8,False
262,1.4251542121847465,0.5672656964800524,nan,nan,nan,10,57927,2511.872992436209,1726.0893762226635,181.6,False
263,1.385165973722469,0.5766653192349425,nan,nan,nan,10,47003,3094.380786099901,1384.3794370638393,147.3,False
264,1.3994650270372473,0.5739617845012607,nan,nan,nan,10,47991,2918.1001233946567,1414.7363401721905,150.4,False
265,1.4344426253461675,0.5660648410896708,nan,nan,nan,10,56384,2949.9685521005285,1676.5724032909584,176.6,False
266,1.4256778992962797,0.5667288375542122,nan,nan,nan,10,44501,2308.208411903881,1307.054550052911,139.6,False
267,1.4339747171037813,0.5691694145676156,nan,nan,nan,10,57923,2479.090057875711,1726.0543031211196,181.6,False
268,1.4198152966837136,0.5679492927893042,nan,nan,nan,10,49066,2371.190169538331,1448.9536797028964,153.8,False
269,1.4345491357737163,0.5668024793867187,nan,nan,nan,10,51787,2829.3192105206704,1534.2582139789859,162.3,False
270,1.410883967154107,0.5710914218284365,1.4755929705443884,0.5529934062640491,4.373628437002319,10,49999,2458.080711336643,1478.8468395172415,156.8,False
271,1.393744761614518,0.576847950667506,nan,nan,nan,10,61947,3077.3982270483134,1849.1952153862835,193.9,False
272,1.3951937493146551,0.5763432134620312,nan,nan,nan,10,46828,2405.4831188668554,1378.0383953247529,146.7,False
273,1.4517213755547984,0.5633790688328836,nan,nan,nan,10,34838,1735.849197764049,1002.7872998296061,109.2,False
274,1.3999484929754853,0.5765933656354827,nan,nan,nan,10,37562,1493.885815404396,1088.8207204068708,117.8,False
275,1.3638044896420163,0.585088401792182,nan,nan,nan,10,37273,1737.9869697142606,1080.2163324381486,117.0,False
276,1.4024864212487669,0.5707024536512232,nan,nan,nan,10,54694,4028.678621641082,1624.2459487972533,171.3,False
277,1.3820983260706965,0.5787107141753454,nan,nan,nan,10,64718,3038.8697677680275,1936.2803815282957,202.6,False
278,1.3985716312051593,0.5742899850523169,nan,nan,nan,10,50175,2871.967085294509,1483.750479534947,157.3,False
279,1.3707126029615229,0.5836227587180574,nan,nan,nan,10,35415,1447.8121186442647,1020.1977082335534,110.9,False
280,1.4009815536580414,0.5752812848922099,1.4802034049846593,0.5553536640191817,4.393839318849717,10,69858,3853.3931339461096,2098.6173805152985,218.8,False
281,1.4063069521904938,0.5724074849231818,nan,nan,nan,10,64503,3444.772160592426,1931.1937410046066,202.1,False
282,1.3937818540038682,0.5759190306720701,nan,nan,nan,10,48611,2562.916170260679,1435.1781526329164,152.5,False
283,1.389326420049252,0.5759714097106826,nan,nan,nan,10,87862,5791.381742799889,2659.355902121908,274.9,False
284,1.4077954331842935,0.5682043703156339,nan,nan,nan,10,47365,2659.4032245328663,1395.1079170961475,148.5,False
285,1.4337671426576724,0.5640094711917917,nan,nan,nan,10,44345,2134.4058134158954,1300.248683139263,139.0,False
286,1.3873575006129402,0.5747344188388768,nan,nan,nan,10,41701,2233.139833358704,1219.2968660271458,130.8,False
287,1.381023064160613,0.5763503191079256,nan,nan,nan,10,70039,3037.7955864617074,2104.133773081277,219.4,False
288,1.364780642028421,0.581715613074498,nan,nan,nan,10,78351,3007.077712374742,2364.0520419289287,245.4,False
289,1.359928330802441,0.5835887210919519,nan,nan,nan,10,81249,4307.78157978773,2454.0315411800702,254.4,False
290,1.381952506360305,0.5770154889089115,1.5165342111450326,0.5454817922973175,4.556406256403572,10,46614,3469.033667327511,1371.8215090009137,146.1,False
291,1.3843396566054025,0.5752123187784164,nan,nan,nan,10,46628,1757.387918595275,1371.2933049175729,146.1,False
292,1.3948807381850095,0.574574639891682,nan,nan,nan,10,61301,3556.20402288468,1831.6129985279294,192.1,False
293,1.3674737772987282,0.5783121569578797,nan,nan,nan,10,65954,3524.141654791185,1975.1375795634317,206.5,False
294,1.3745625109302952,0.5801409675500023,nan,nan,nan,10,43698,2247.896821529885,1280.3768490660013,136.9,False
295,1.3776211052428695,0.5793250950570342,nan,nan,nan,10,42080,1981.6882293926794,1229.3790104248035,131.9,False
296,1.370161006416448,0.5812399170315741,nan,nan,nan,10,69424,3755.9356246830953,2084.048623317985,217.4,False
297,1.3826696955020663,0.579741203917207,nan,nan,nan,10,36863,1538.6218979421,1066.2313624904928,115.6,False
298,1.3456336783088303,0.5887282287216563,nan,nan,nan,10,36516,1471.8185992842446,1056.6750432222916,114.6,False
299,1.3772131416513378,0.5811509904307502,nan,nan,nan,10,37307,2085.7703589664775,1082.2815789846013,117.1,False
300,1.3676975244022445,0.5807962529274004,1.4552962644586458,0.5621721864228982,4.28575299382539,10,50813,1912.6398833508765,1503.0203316790921,159.3,False
301,1.313185119717277,0.5984879684650233,nan,nan,nan,10,33994,1275.8509801438665,976.0892012677184,106.6,False
302,1.3514502549712233,0.5862795996327321,nan,nan,nan,10,88219,3838.0557940738463,2671.0025407332014,276.1,False
303,1.3582072444375188,0.582956205253454,nan,nan,nan,10,41763,1781.8904508980406,1219.233060419822,130.8,False
304,1.3777664529089306,0.5782734203449211,nan,nan,nan,10,40531,2630.121687273257,1182.1213352032332,127.2,False
305,1.3729864896197392,0.5816825315153075,nan,nan,nan,10,58305,2321.266691735699,1736.1732387175884,182.6,False
306,1.3867686735288858,0.576127352883646,nan,nan,nan,10,66461,2876.1163257845137,1991.5821923565345,208.1,False
307,1.3699474987593854,0.5800283877431744,nan,nan,nan,10,71862,4198.2098106298445,2161.7341425992754,225.1,False
308,1.367275846777666,0.5829602658230366,nan,nan,nan,10,50259,2514.0019862788276,1485.7502678343371,157.5,False
309,1.3795375548581719,0.5816801497741365,nan,nan,nan,10,58221,3267.9936683189803,1733.2153918032495,182.3,False
310,1.36872457400839,0.5803507516105941,1.4673675936629313,0.5580136370448074,4.337801242851719,10,83820,4022.469315006586,2535.102958907096,262.5,False
311,1.3939643231120553,0.5750680311858295,nan,nan,nan,10,59899,2754.9765003577495,1788.0761906333773,187.8,False
312,1.3478434540498998,0.5864891958119849,nan,nan,nan,10,35912,1478.9405497132714,1037.0833778837202,112.6,False
313,1.3099570732532815,0.598317054156922,nan,nan,nan,10,43614,1669.0017491956635,1276.1180228559253,136.6,False
314,1.367295889233668,0.5796437343901584,nan,nan,nan,10,48447,2742.9207383684493,1428.8037554006376,151.8,False
315,1.3572591197044135,0.5829050394950157,nan,nan,nan,10,57982,3718.0065703424216,1726.7913493637639,181.6,False
316,1.3678190656250768,0.5814857236357687,nan,nan,nan,10,48892,2572.346023146435,1441.230856837489,153.1,False
317,1.3721145745972883,0.5861791165018126,nan,nan,nan,10,44686,2405.4287941106163,1312.2971303806712,140.2,False
318,1.3805158441515701,0.5803780082817432,nan,nan,nan,10,48782,5071.699086579327,1440.4838352390348,152.8,False
319,1.4039207092017998,0.5748136476577177,nan,nan,nan,10,49503,2396.2534013558984,1462.0683235791266,155.2,False
320,1.3596488804708116,0.584073992994746,1.4654860187109202,0.5607110744792447,4.329647018484244,10,91360,3901.3769102792608,2770.589347248389,286.0,False
321,1.320333081832973,0.5949141292624243,nan,nan,nan,10,48212,2487.2333845760036,1422.2970705971272,151.2,False
322,1.3666699731639131,0.5802263578308429,nan,nan,nan,10,47447,3399.1078771205703,1397.4011533386774,148.6,False
323,1.32425640505572,0.5922812783079483,nan,nan,nan,10,47469,2340.3577982452257,1399.8024627022182,148.8,False
324,1.3259074687416268,0.5913099321773726,nan,nan,nan,10,63843,3613.539849080359,1909.5156699198687,199.8,False
325,1.367336120936859,0.5831429231598675,nan,nan,nan,10,38951,2316.9331697639414,1133.3079618168758,122.2,False
326,1.336286798402027,0.5907618350924861,nan,nan,nan,10,47845,2133.155560045196,1411.8050922410328,150.1,False
327,1.3153020167513876,0.5946527425242343,nan,nan,nan,10,41367,2270.658850601625,1206.12019876583,129.6,False
328,1.3538430813806952,0.5866063472479265,nan,nan,nan,10,58356,2749.2859145938546,1739.5313807384075,182.8,False
329,1.3274259372878883,0.5929158471480753,nan,nan,nan,10,56944,3404.0264339104847,1695.1705607902302,178.5,False
330,1.33818258886225,0.5893493596834058,1.4751498225959687,0.5547916978870073,4.371690701916686,10,81366,4727.6142610757015,2456.719273843686,254.6,False
331,1.3732659506546203,0.5821576881506343,nan,nan,nan,10,70316,3097.1464048407884,2112.0098922862217,220.2,False
332,1.3511742503715718,0.5856265969632001,nan,nan,nan,10,68098,3461.365815097467,2042.33987272072,213.2,False
333,1.3076890799395158,0.5962841740469773,nan,nan,nan,10,51940,2509.5166746931136,1538.1973854211699,162.7,False
334,1.3437577037759356,0.5882793747438675,nan,nan,nan,10,85405,4186.0515171529005,2583.745736681298,267.3,False
335,1.3787289972150572,0.58065164923572,nan,nan,nan,10,59664,3065.0729287743643,1779.114238182209,186.9,False
336,1.3395361127634655,0.5882161539809276,nan,nan,nan,10,79906,3953.199909069852,2411.598329780224,250.1,False
337,1.306746241103525,0.5991402105119501,nan,nan,nan,10,58619,2388.4061347003003,1746.317371251173,183.6,False
338,1.3423638201037367,0.5895076096687556,nan,nan,nan,10,27925,1877.82208684975,789.426256183991,87.7,False
339,1.3318686691974455,0.5927531072484405,nan,nan,nan,10,64607,2486.1469391674646,1933.0296086215792,202.3,False
340,1.3121799672166978,0.5975900615965324,1.4528495099936471,0.5652817323542635,4.275279626655804,10,48217,2243.31074919253,1421.6261925118501,151.1,False
341,1.3423708694923575,0.5872642259613855,nan,nan,nan,10,62878,2896.974163070643,1880.6724793327892,197.0,False
342,1.3339280243402976,0.5915375499275776,nan,nan,nan,10,45566,2355.4989801167158,1339.9871561950142,142.9,False
343,1.3312224596549391,0.5905931355313336,nan,nan,nan,10,36973,2244.0826666675703,1070.461180686028,116.0,False
344,1.2731625053288778,0.607444072670962,nan,nan,nan,10,36163,2153.1550537582025,1045.6394878878682,113.5,False
345,1.317609349418329,0.5970012367466615,nan,nan,nan,10,71963,3976.3461912773805,2164.262618902042,225.4,False
346,1.3431054362707868,0.5891231221711488,nan,nan,nan,10,56781,2744.2888819691057,1689.6543055128611,177.9,False
347,1.3325356318732737,0.5948452688843306,nan,nan,nan,10,44852,2403.9396250239724,1316.5796037462724,140.6,False
348,1.3338740458996987,0.5912316625059606,nan,nan,nan,10,71302,4589.269280203424,2145.356771933039,223.4,False
349,1.3069867736163236,0.5976414028311384,nan,nan,nan,10,48673,2110.835369506277,1437.049928649914,152.7,False
350,1.3107206449466673,0.5960141078485531,1.4478464983721893,0.5646635696088715,4.253943769273129,10,47066,2152.209791720491,1388.324057820482,147.8,False
351,1.29355514106955,0.6031414250055807,nan,nan,nan,10,49277,1919.5863100518247,1454.1139492099833,154.4,False
352,1.327036909970381,0.5933141465574496,nan,nan,nan,10,54204,2678.43874594529,1609.245321115472,169.9,False
353,1.2904896523593983,0.6037897310513447,nan,nan,nan,10,40900,2300.944716561806,1193.6700590300488,128.2,False
354,1.2724722986863215,0.6068940644989845,nan,nan,nan,10,52683,2697.606257848426,1561.7235836687962,165.1,False
355,1.3033326033828603,0.6016012380380886,nan,nan,nan,10,63326,3124.1869109202225,1894.1353035667005,198.4,False
356,1.347470105768603,0.5877892331264445,nan,nan,nan,10,77014,3879.9561333921706,2321.178732652392,241.1,False
357,1.2826518567318062,0.608530297616009,nan,nan,nan,10,39178,1788.220752102894,1139.7825633996842,122.9,False
358,1.3086365639810875,0.5967339739691035,nan,nan,nan,10,65768,4448.563644026173,1971.1307443194305,206.1,False
359,1.2906570132556563,0.6039136959869024,nan,nan,nan,10,51307,2143.4099899493003,1518.1724029641991,160.8,False
360,1.3351439181434654,0.5916992926998244,1.4527867740550786,0.5624719016933912,4.275011421388925,10,62067,3243.2991954994304,1855.7595975987551,194.5,False
361,1.3243663867196682,0.5934259357438235,nan,nan,nan,10,47155,2113.2450778097154,1387.7331831579488,147.7,False
362,1.2653711306717224,0.6087749243541004,nan,nan,nan,10,51556,2243.194306926578,1526.6850248295693,161.6,False
363,1.3012442213438338,0.6008119733853168,nan,nan,nan,10,62071,3185.756374469895,1853.6672954603364,194.3,False
364,1.2931561535839975,0.6054541237284204,nan,nan,nan,10,30179,1016.5705146760794,857.4042545276243,94.7,False
365,1.2935246071763071,0.6042019828427595,nan,nan,nan,10,38934,1916.561131823996,1131.3099493825234,122.0,False
366,1.3269113137667383,0.5919617038855004,nan,nan,nan,10,82306,4582.678315033915,2486.0808443091237,257.6,False
367,1.3347661094701904,0.5947061063856798,nan,nan,nan,10,47262,2953.527391913601,1392.510955403493,148.2,False
368,1.2855390489258418,0.6045256910723921,nan,nan,nan,10,63018,3618.981092175993,1883.4438849204794,197.3,False
369,1.3496589079833081,0.5882047325912748,nan,nan,nan,10,63517,3609.7968453413746,1899.7819889380182,198.9,False
370,1.2909620718342385,0.6007354948070044,1.45185692914508,0.5640828712722913,4.271038171318015,10,69613,3115.472088404035,2090.093310453291,218.0,False
371,1.270322086551917,0.6108029143089612,nan,nan,nan,10,54078,3329.202906865351,1605.525828820108,169.4,False
372,1.2864613065454178,0.6026843888454522,nan,nan,nan,10,46044,3050.4912666261057,1354.2847244756006,144.3,False
373,1.3208682205295836,0.5996957330177972,nan,nan,nan,10,41411,2526.215332996724,1211.4776050566063,130.1,False
374,1.3371767827412495,0.5904103411994589,nan,nan,nan,10,59877,2774.470137021578,1788.1018870505602,187.8,False
375,1.3181867784957169,0.5943931088488645,nan,nan,nan,10,31925,1607.5187538265056,911.855432082931,100.1,False
376,1.3333427350693154,0.5906680805938495,nan,nan,nan,10,49979,3569.284371486841,1475.626086138429,156.5,False
377,1.34672901501854,0.5874619730551934,nan,nan,nan,10,46020,2597.2119065718134,1353.7938134836202,144.3,False
378,1.3271433067612657,0.5927216183484593,nan,nan,nan,10,66883,4884.964945700164,2004.8008897689251,209.4,False
379,1.3415043890575435,0.5887088555997146,nan,nan,nan,10,58878,3573.3778719437337,1755.3254272323616,184.5,False
380,1.3071466434443928,0.5998274720027111,1.513118290443855,0.537857785104151,4.5408684869520615,10,64917,3481.5153248535703,1945.2525742671976,203.4,False
381,1.339843193544556,0.5880409100672471,nan,nan,nan,10,60523,3113.4713298164215,1806.5103765508734,189.6,False
382,1.3149274625047753,0.5980358288506145,nan,nan,nan,10,60789,3328.380051707503,1814.9329098744136,190.4,False
383,1.2770195233422212,0.6076841556344307,nan,nan,nan,10,59447,3565.359130379398,1771.1920318269815,186.1,False
384,1.3506280730999902,0.5892721014576451,nan,nan,nan,10,43289,1688.6394312424522,1269.1222201965693,135.9,False
385,1.3023465214062049,0.5981622539347496,nan,nan,nan,10,87172,4911.285573472448,2638.1353574080563,272.8,False
386,1.3143286376749532,0.5956507824212104,nan,nan,nan,10,59367,3572.424753233436,1770.4056509408983,186.0,False
387,1.2885281751453348,0.602582298442736,nan,nan,nan,10,50730,2860.314561850163,1499.172046399752,158.9,False
388,1.2831249272951264,0.6042991716390183,nan,nan,nan,10,91506,5364.395716301696,2775.680889707414,286.5,False
389,1.3344211070605456,0.5902057942609488,nan,nan,nan,10,72451,3321.308322941653,2179.8576514057727,226.9,False
390,1.2516665549416104,0.611374951576108,1.5291361206567182,0.5512325790499026,4.614188997487119,10,69697,5490.223043649468,2094.761741411574,218.4,False
391,1.322930278611877,0.594346326498778,nan,nan,nan,10,57697,4605.180436629943,1718.346000469956,180.8,False
392,1.32355100808517,0.5918560606060606,nan,nan,nan,10,31680,1547.433991786391,906.1364822298922,99.6,False
393,1.3083535339503336,0.597831875237733,nan,nan,nan,10,52580,3013.306523069156,1558.771971738685,164.8,False
394,1.3288686803258853,0.5948019187825655,nan,nan,nan,10,48364,2534.06682793765,1427.588077922349,151.7,False
395,1.2906624021277857,0.6009171406493458,nan,nan,nan,10,78941,4087.5566584304543,2382.649275290193,247.2,False
396,1.3053728259860173,0.5981960200855496,nan,nan,nan,10,43016,1914.0309201466814,1258.3383799985593,134.8,False
397,1.3031857212521647,0.5998734868742632,nan,nan,nan,10,34779,1967.5431470393664,1002.9464431731516,109.1,False
398,1.259942567242682,0.6116337990606433,nan,nan,nan,10,67493,2946.831766248946,2023.0937042626203,211.3,False
399,1.2409688883756695,0.6168176519907569,nan,nan,nan,10,97802,4384.270197160653,2971.089464396001,306.1,False
400,1.294248308735906,0.6052344601962922,1.4703653540797772,0.5617038813127528,4.350824442176583,10,44016,2632.141804368729,1289.2434197598454,137.9,False
401,1.2854410054499008,0.6042266011983302,nan,nan,nan,10,46231,2299.6321944819456,1360.4248841087085,144.9,False
402,1.2237615012319454,0.6196802521954514,nan,nan,nan,10,35528,1953.2442633058183,1025.2963305081626,111.5,False
403,1.2607591979936519,0.6106268703527045,nan,nan,nan,10,76523,3316.911301418364,2307.0358944019536,239.7,False
404,1.2272961107439881,0.6182805229337469,nan,nan,nan,10,45130,2533.1033283915986,1325.4793150447135,141.5,False
405,1.315825498392159,0.5961497733915032,nan,nan,nan,10,47218,2592.9789257361663,1390.6818926117726,148.0,False
406,1.3203544659466973,0.5947558629296449,nan,nan,nan,10,76924,3677.097901326842,2319.2000141286358,240.9,False
407,1.2455120589840276,0.6131091390316051,nan,nan,nan,10,38538,2243.2336587500135,1119.2391455965212,120.9,False
408,1.2779290120908058,0.6054321666781269,nan,nan,nan,10,72715,3257.4410624247303,2188.0553800512653,227.8,False
409,1.3066433653849272,0.5977124475024573,nan,nan,nan,10,33573,2970.4873252214197,965.3590550537308,105.3,False
410,1.3095030164503443,0.596538361540652,1.455096551829972,0.5648696238573355,4.284897160292374,10,80771,3619.9728360672775,2439.179707185501,252.9,False
411,1.2637038726996823,0.6095249629113809,nan,nan,nan,10,99087,4390.324504825829,3012.105373444283,310.2,False
412,1.2766817845574598,0.6047986217025363,nan,nan,nan,10,70812,3715.9847571454184,2127.387034120396,221.7,False
413,1.242112811242117,0.6156203497708956,nan,nan,nan,10,67873,3356.704713851314,2035.6067666470567,212.5,False
414,1.247713906656832,0.6124247344563968,nan,nan,nan,10,59124,2614.6623626465125,1762.087768398325,185.2,False
415,1.281047389436446,0.6046845035282727,nan,nan,nan,10,53709,2818.5654757133902,1593.490555085908,168.2,False
416,1.280857105492532,0.606702234078026,nan,nan,nan,10,59980,3362.357286143821,1790.224028762291,188.0,False
417,1.2709395861041073,0.6068879533093616,nan,nan,nan,10,55343,2607.8833996052067,1644.2579583291204,173.4,False
418,1.261401132431123,0.6104688247488439,nan,nan,nan,10,50168,3548.575492209403,1480.7751833477316,157.0,False
419,1.3102069318764042,0.5951580815141413,nan,nan,nan,10,74392,3031.4721797555526,2239.041991910971,232.9,False
420,1.255939260209075,0.6165502836196834,1.4496615263148438,0.5682226884459763,4.26167180726173,10,48833,2477.6030692148965,1442.132742186332,153.2,False
421,1.2782009872139644,0.6064072000642863,nan,nan,nan,10,37333,1522.0236995233981,1082.1611036245968,117.2,False
422,1.256704804451144,0.6110828494746259,nan,nan,nan,10,57007,2562.9524654666925,1697.0781018075995,178.7,False
423,1.296921133846141,0.6004244239423265,nan,nan,nan,10,66443,3835.3482293410616,1991.4777809728453,208.1,False
424,1.2332464800600755,0.617891688743762,nan,nan,nan,10,32462,1569.1878491054188,929.2110501486543,101.8,False
425,1.261471902101679,0.6124613345117101,nan,nan,nan,10,45260,2526.9680392064083,1330.4586914386985,142.0,False
426,1.2685856757645653,0.6073947876040156,nan,nan,nan,10,71023,4526.927087831552,2133.880053755284,222.3,False
427,1.2244236655633745,0.6177062997737907,nan,nan,nan,10,64542,2757.2931279800755,1932.0617142596263,202.2,False
428,1.240192754133752,0.6167520189088044,nan,nan,nan,10,101540,5211.870904749235,3088.175380525153,317.8,False
429,1.2641800161111516,0.6083562718580869,nan,nan,nan,10,75201,3518.9520212790353,2264.079167173949,235.3,False
430,1.2261436759797455,0.620077648363838,1.466249060795151,0.5598119286677656,4.332951982122029,10,41469,2613.02404437752,1212.0555631989243,130.0,False
431,1.2246041066603635,0.6198008412122084,nan,nan,nan,10,55634,2568.3357441156772,1654.2502793001936,174.3,False
432,1.228449790953744,0.6207361673132813,nan,nan,nan,10,71913,3024.2357414699163,2161.779543456799,225.1,False
433,1.2938150449888153,0.6054712969525159,nan,nan,nan,10,35275,1320.1116514698547,1017.0801986221641,110.7,False
434,1.2736866455361884,0.6073912506687518,nan,nan,nan,10,24299,942.0855544270128,674.8400156700537,76.4,False
435,1.2463679807109538,0.6149250348110489,nan,nan,nan,10,61762,2564.965394559407,1846.1440639880664,193.6,False
436,1.1897908140848106,0.6359084058534689,nan,nan,nan,10,20569,1089.8058186803603,558.6266587122325,64.7,False
437,1.233529664301196,0.6182323599709031,nan,nan,nan,10,38492,1962.9192482623391,1118.1816605949812,120.8,False
438,1.205681699852347,0.6277236682304194,nan,nan,nan,10,41993,1837.322778724522,1225.0442306192963,131.5,False
439,1.1840287141183339,0.633274085777295,nan,nan,nan,10,60762,3611.124891443116,1813.7065418370767,190.3,False
440,1.2597019481018406,0.6146000368023974,1.4521516736222229,0.5655439832159449,4.272297221770645,10,38041,1640.0473529666087,1103.9066723748615,119.3,False
441,1.2230182057692636,0.6197665210616394,nan,nan,nan,10,78294,4422.015597751149,2361.6992167962444,245.1,False
442,1.2133947952987605,0.623878290842099,nan,nan,nan,10,67308,2553.2188029909175,2018.1509104690879,210.8,False
443,1.186662751937273,0.6297824456114028,nan,nan,nan,10,50654,2354.002096780387,1497.6854722862217,158.7,False
444,1.2573676590742977,0.6134909821490427,nan,nan,nan,10,43303,2016.0342163698297,1268.793265650755,135.8,False
445,1.2294390650631848,0.6217798594847775,nan,nan,nan,10,54656,2211.6060084929995,1623.214476238904,171.3,False
446,1.2745694662536955,0.6116405082212257,nan,nan,nan,10,42816,1709.7935941975454,1252.6991695444833,134.2,False
447,1.2385396467293832,0.6201064191101551,nan,nan,nan,10,44165,2656.501284355505,1295.0979451780581,138.5,False
448,1.2335247985654378,0.6179987829721936,nan,nan,nan,10,75594,3970.469361127445,2277.253644505502,236.7,False
449,1.2073363977426046,0.6283968060986429,nan,nan,nan,10,30433,1507.6764775289043,864.9063272454536,95.4,False
450,1.2010796339418395,0.6278286810142766,1.4541355724833491,0.5636332983665517,4.280781440496522,10,46930,2165.9908316499436,1381.4212612131116,147.1,False
451,1.2238440804624744,0.6212913923276292,nan,nan,nan,10,62119,2651.298792278551,1856.2534862191158,194.6,False
452,1.268163377507993,0.6117625455785525,nan,nan,nan,10,38121,1918.4032361571053,1106.305303883381,119.5,False
453,1.2361367919140411,0.6168883317336885,nan,nan,nan,10,51053,3377.984585876926,1511.9720576701327,160.0,False
454,1.225289452750493,0.6187690941849231,nan,nan,nan,10,76594,5277.93240247964,2309.198597465502,239.9,False
455,1.2993628140430487,0.5999479437792816,nan,nan,nan,10,72998,3697.785626371472,2197.156673299716,228.7,False
456,1.2328419310791179,0.6198594528701015,nan,nan,nan,10,55782,3228.676336264094,1658.6066412484374,174.8,False
457,1.2137518977352553,0.62658907613896,nan,nan,nan,10,51209,2580.8001901942393,1517.1916237132868,160.6,False
458,1.2260402248330378,0.6211568841900595,nan,nan,nan,10,49374,2399.535185707688,1459.2942363691902,154.8,False
459,1.224222625013715,0.6190619794359239,nan,nan,nan,10,69636,4561.419392558958,2090.1315739140077,218.0,False
460,1.1975895542565858,0.6283295222792163,1.4668869029523444,0.5623969728757681,4.335716603163514,10,32362,1561.3645491338962,926.8870644114004,101.6,False
461,1.2769086612522855,0.6050341428351389,nan,nan,nan,10,77908,3825.03090377246,2349.29984518646,243.9,False
462,1.2418990958862273,0.6164120747018967,nan,nan,nan,10,41177,2626.5383618607525,1203.2734365477704,129.2,False
463,1.2868058420052677,0.5998956233803628,nan,nan,nan,10,55568,2638.3853929784277,1652.1121905633493,174.2,False
464,1.234579356472001,0.6189694656488549,nan,nan,nan,10,52400,2965.248061500823,1553.842724803621,164.3,False
465,1.2478180813604964,0.6139667883966099,nan,nan,nan,10,29026,1264.1663405378881,823.9133175622006,91.3,False
466,1.2126795400576384,0.6254714134861971,nan,nan,nan,10,53032,2853.6759584107654,1572.833810310253,166.2,False
467,1.2247851874902427,0.6202920982656666,nan,nan,nan,10,50394,3734.199834313868,1490.9188025527758,157.9,False
468,1.248078527314217,0.6141973945683373,nan,nan,nan,10,45290,2478.416453974536,1330.1649243494621,141.9,False
469,1.2432873892735252,0.6168956781109988,nan,nan,nan,10,80127,4151.21833549709,2418.122795115295,250.8,False
470,1.2367253508986173,0.6172357723577235,1.466391995895325,0.5596808032369249,4.333571357311816,10,55350,2606.163536566515,1646.007681814201,173.5,False
471,1.2573213413508881,0.6112165434199333,nan,nan,nan,10,76405,4299.573924990025,2302.168618280351,239.2,False
472,1.205419237853549,0.6261706821734875,nan,nan,nan,10,68443,3619.4048382905653,2054.545579328471,214.3,False
473,1.2949856911257853,0.5991443146289287,nan,nan,nan,10,42539,2777.4030645887788,1244.460817166042,133.4,False
