round,train_loss,train_accuracy,test_loss,test_accuracy,num_fit_clients,num_fit_examples,mean_local_steps,c_global_norm,mean_c_delta_norm,run_completed
351,nan,0.0316105579263474,nan,nan,20,6327,10.35,nan,nan,False
352,nan,0.031212484993997598,nan,nan,20,6664,10.85,nan,nan,False
353,nan,0.033726557773744704,nan,nan,20,6612,10.9,nan,nan,False
354,nan,0.03337717855968431,nan,nan,20,6082,9.95,nan,nan,False
355,nan,0.03290267011197244,nan,nan,20,5805,9.55,nan,nan,False
356,nan,0.0315806348188522,nan,nan,20,6238,10.15,nan,nan,False
357,nan,0.030045721750489876,nan,nan,20,6124,10.0,nan,nan,False
358,nan,0.031423290203327174,nan,nan,20,6492,10.7,nan,nan,False
359,nan,0.03254164096236891,nan,nan,20,6484,10.6,nan,nan,False
360,nan,0.03282417939551511,nan,0.029454914795169845,20,6154,10.0,nan,nan,False
361,nan,0.031215686274509803,nan,nan,20,6375,10.35,nan,nan,False
362,nan,0.03018575851393189,nan,nan,20,6460,10.55,nan,nan,False
363,nan,0.03305921052631579,nan,nan,20,6080,9.95,nan,nan,False
364,nan,0.03224820418768149,nan,nan,20,6543,10.7,nan,nan,False
365,nan,0.029915912031047865,nan,nan,20,6184,10.05,nan,nan,False
366,nan,0.03156173344235486,nan,nan,20,6115,9.9,nan,nan,False
367,nan,0.03323076923076923,nan,nan,20,6500,10.75,nan,nan,False
368,nan,0.032232328067655976,nan,nan,20,6267,10.25,nan,nan,False
369,nan,0.03397898883782009,nan,nan,20,6092,9.95,nan,nan,False
370,nan,0.034014691791759824,nan,0.029454914795169845,20,6262,10.3,nan,nan,False
371,nan,0.033317081098651065,nan,nan,20,6153,10.05,nan,nan,False
372,nan,0.031225846344102644,nan,nan,20,6469,10.6,nan,nan,False
373,nan,0.029876160990712074,nan,nan,20,6460,10.55,nan,nan,False
374,nan,0.0308955223880597,nan,nan,20,6700,10.95,nan,nan,False
375,nan,0.03187073821523866,nan,nan,20,6746,11.05,nan,nan,False
376,nan,0.03216514642342775,nan,nan,20,6249,10.2,nan,nan,False
377,nan,0.03310932633994427,nan,nan,20,6101,9.85,nan,nan,False
378,nan,0.033151680290644865,nan,nan,20,6606,10.7,nan,nan,False
379,nan,0.033202202989771834,nan,nan,20,6355,10.35,nan,nan,False
380,nan,0.030672974210285364,nan,0.029454914795169845,20,6553,10.7,nan,nan,False
381,nan,0.030883567299752272,nan,nan,20,6055,9.9,nan,nan,False
382,nan,0.032412766661154294,nan,nan,20,6047,9.85,nan,nan,False
383,nan,0.030255029304609535,nan,nan,20,6313,10.2,nan,nan,False
384,nan,0.032664117272147866,nan,nan,20,6276,10.45,nan,nan,False
385,nan,0.03044705183424922,nan,nan,20,6733,11.15,nan,nan,False
386,nan,0.03312,nan,nan,20,6250,10.2,nan,nan,False
387,nan,0.029836533883510555,nan,nan,20,6301,10.35,nan,nan,False
388,nan,0.030023781212841855,nan,nan,20,6728,11.0,nan,nan,False
389,nan,0.033572359843546284,nan,nan,20,6136,9.9,nan,nan,False
390,nan,0.030223592906707786,nan,0.029454914795169845,20,6485,10.6,nan,nan,False
391,nan,0.03315561479506831,nan,nan,20,6002,9.85,nan,nan,False
392,nan,0.03303030303030303,nan,nan,20,6600,10.85,nan,nan,False
393,nan,0.03484494831610537,nan,nan,20,5998,9.8,nan,nan,False
394,nan,0.03314826910516003,nan,nan,20,6124,10.05,nan,nan,False
395,nan,0.029393564356435642,nan,nan,20,6464,10.65,nan,nan,False
396,nan,0.031574059743073826,nan,nan,20,6461,10.65,nan,nan,False
397,nan,0.03226890756302521,nan,nan,20,5950,9.7,nan,nan,False
398,nan,0.03182527301092044,nan,nan,20,6410,10.45,nan,nan,False
399,nan,0.03184713375796178,nan,nan,20,6437,10.6,nan,nan,False
400,nan,0.0310896937665164,nan,0.029454914795169845,20,6433,10.45,nan,nan,False
401,nan,0.032167832167832165,nan,nan,20,6435,10.55,nan,nan,False
402,nan,0.030678851174934726,nan,nan,20,6128,9.95,nan,nan,False
403,nan,0.030552861299709022,nan,nan,20,6186,10.1,nan,nan,False
404,nan,0.030982406974933832,nan,nan,20,6423,10.4,nan,nan,False
405,nan,0.0339943342776204,nan,nan,20,6001,9.8,nan,nan,False
406,nan,0.035931174089068825,nan,nan,20,5928,9.75,nan,nan,False
407,nan,0.032848504657623796,nan,nan,20,6119,9.95,nan,nan,False
408,nan,0.030832803560076286,nan,nan,20,6292,10.4,nan,nan,False
409,nan,0.03259166405515512,nan,nan,20,6382,10.4,nan,nan,False
410,nan,0.032749304077288356,nan,0.029454914795169845,20,6107,10.05,nan,nan,False
411,nan,0.029157667386609073,nan,nan,20,6482,10.65,nan,nan,False
412,nan,0.03014682911590128,nan,nan,20,6402,10.45,nan,nan,False
413,nan,0.03248862897985705,nan,nan,20,6156,10.05,nan,nan,False
414,nan,0.03010890454836643,nan,nan,20,6244,10.15,nan,nan,False
415,nan,0.03130755064456722,nan,nan,20,6516,10.65,nan,nan,False
416,nan,0.029744584545748465,nan,nan,20,6186,10.15,nan,nan,False
417,nan,0.034094415303918546,nan,nan,20,6482,10.7,nan,nan,False
418,nan,0.03205128205128205,nan,nan,20,6084,10.0,nan,nan,False
419,nan,0.032892505934214986,nan,nan,20,5898,9.65,nan,nan,False
420,nan,0.031543731081726936,nan,0.029454914795169845,20,6277,10.3,nan,nan,False
421,nan,0.030109638357061038,nan,nan,20,6111,9.95,nan,nan,False
422,nan,0.03147510178515503,nan,nan,20,6386,10.4,nan,nan,False
423,nan,0.03176341730558598,nan,nan,20,6391,10.4,nan,nan,False
424,nan,0.03186162949476559,nan,nan,20,6591,10.85,nan,nan,False
425,nan,0.03304146704113663,nan,nan,20,6053,9.9,nan,nan,False
426,nan,0.031659207691032656,nan,nan,20,6033,9.8,nan,nan,False
427,nan,0.03438975050573163,nan,nan,20,5932,9.65,nan,nan,False
428,nan,0.031498518634024635,nan,nan,20,6413,10.45,nan,nan,False
429,nan,0.031608350485151426,nan,nan,20,6802,11.0,nan,nan,False
430,nan,0.02930225028330905,nan,0.029454914795169845,20,6177,10.0,nan,nan,False
431,nan,0.03237123265826822,nan,nan,20,6271,10.25,nan,nan,False
432,nan,0.03563696919233972,nan,nan,20,6005,9.85,nan,nan,False
433,nan,0.03045124644998422,nan,nan,20,6338,10.45,nan,nan,False
434,nan,0.03216190775023533,nan,nan,20,6374,10.6,nan,nan,False
435,nan,0.03111369584181448,nan,nan,20,6878,11.15,nan,nan,False
436,nan,0.03422425032594524,nan,nan,20,6136,10.0,nan,nan,False
437,nan,0.03140547263681592,nan,nan,20,6432,10.55,nan,nan,False
438,nan,0.03208556149732621,nan,nan,20,6358,10.35,nan,nan,False
439,nan,0.03445349626612356,nan,nan,20,5892,9.85,nan,nan,False
440,nan,0.031026252983293555,nan,0.029454914795169845,20,6285,10.3,nan,nan,False
441,nan,0.03253090435914118,nan,nan,20,6148,10.0,nan,nan,False
442,nan,0.031412760416666664,nan,nan,20,6144,10.0,nan,nan,False
443,nan,0.03360693820659749,nan,nan,20,6457,10.7,nan,nan,False
444,nan,0.03390617742684626,nan,nan,20,6459,10.5,nan,nan,False
445,nan,0.03373756218905473,nan,nan,20,6432,10.5,nan,nan,False
446,nan,0.03461538461538462,nan,nan,20,6240,10.25,nan,nan,False
447,nan,0.0327496757457847,nan,nan,20,6168,10.15,nan,nan,False
448,nan,0.032394792612776266,nan,nan,20,6606,10.9,nan,nan,False
449,nan,0.03241053342336259,nan,nan,20,5924,9.65,nan,nan,False
450,nan,0.031142946122703206,nan,0.029454914795169845,20,6422,10.45,nan,nan,False
451,nan,0.03150008513536523,nan,nan,20,5873,9.6,nan,nan,False
452,nan,0.03216739537788882,nan,nan,20,6404,10.5,nan,nan,False
453,nan,0.030595813204508857,nan,nan,20,6210,10.2,nan,nan,False
454,nan,0.032102977667493794,nan,nan,20,6448,10.55,nan,nan,False
455,nan,0.03167768722128249,nan,nan,20,6503,10.65,nan,nan,False
456,nan,0.030538051381483276,nan,nan,20,6189,10.15,nan,nan,False
457,nan,0.032831958596150734,nan,nan,20,6183,10.15,nan,nan,False
458,nan,0.03244274809160305,nan,nan,20,6288,10.2,nan,nan,False
459,nan,0.03263107872643751,nan,nan,20,6313,10.2,nan,nan,False
460,nan,0.02859437751004016,nan,0.029454914795169845,20,6225,10.15,nan,nan,False
461,nan,0.03275380316671841,nan,nan,20,6442,10.5,nan,nan,False
462,nan,0.031731502669717776,nan,nan,20,6555,10.65,nan,nan,False
463,nan,0.03302443133951137,nan,nan,20,5935,9.65,nan,nan,False
464,nan,0.03035143769968051,nan,nan,20,6260,10.25,nan,nan,False
465,nan,0.03205629397967162,nan,nan,20,6395,10.45,nan,nan,False
466,nan,0.030573634024519448,nan,nan,20,6607,10.75,nan,nan,False
467,nan,0.031033952988170226,nan,nan,20,6509,10.7,nan,nan,False
468,nan,0.031265031265031266,nan,nan,20,6237,10.2,nan,nan,False
469,nan,0.032597105864432596,nan,nan,20,6565,10.7,nan,nan,False
470,nan,0.031543731081726936,nan,0.029454914795169845,20,6277,10.3,nan,nan,False
471,nan,0.03275595952666781,nan,nan,20,5831,9.65,nan,nan,False
472,nan,0.03278940886699507,nan,nan,20,6496,10.7,nan,nan,False
473,nan,0.03016830739917434,nan,nan,20,6298,10.3,nan,nan,False
474,nan,0.03246554364471669,nan,nan,20,6530,10.55,nan,nan,False
475,nan,0.03262092238470191,nan,nan,20,6223,10.15,nan,nan,False
476,nan,0.031201003449357164,nan,nan,20,6378,10.4,nan,nan,False
477,nan,0.030256012412723042,nan,nan,20,6445,10.55,nan,nan,False
478,nan,0.03465265232386271,nan,nan,20,6089,10.05,nan,nan,False
479,nan,0.033772917336764234,nan,nan,20,6218,9.95,nan,nan,False
480,nan,0.030681467776749922,nan,0.029454914795169845,20,6486,10.55,nan,nan,False
481,nan,0.035168982672842686,nan,nan,20,5829,9.55,nan,nan,False
482,nan,0.03245501285347044,nan,nan,20,6224,10.25,nan,nan,False
483,nan,0.03150787696924231,nan,nan,20,6665,10.85,nan,nan,False
484,nan,0.030651937140189826,nan,nan,20,6427,10.55,nan,nan,False
485,nan,0.03203477141017386,nan,nan,20,6212,10.25,nan,nan,False
486,nan,0.031831462401968325,nan,nan,20,6503,10.6,nan,nan,False
487,nan,0.032452707110241355,nan,nan,20,6132,10.05,nan,nan,False
488,nan,0.03108305002428363,nan,nan,20,6177,10.15,nan,nan,False
489,nan,0.03490368109860767,nan,nan,20,5243,8.7,nan,nan,False
490,nan,0.03175844806007509,nan,0.029454914795169845,20,6392,10.45,nan,nan,False
491,nan,0.03197674418604651,nan,nan,20,6536,10.7,nan,nan,False
492,nan,0.03084185680566483,nan,nan,20,6355,10.35,nan,nan,False
493,nan,0.030652503793626707,nan,nan,20,6590,10.75,nan,nan,False
494,nan,0.032123552123552127,nan,nan,20,6475,10.6,nan,nan,False
495,nan,0.03206130747575853,nan,nan,20,6394,10.6,nan,nan,False
496,nan,0.03262955854126679,nan,nan,20,6252,10.35,nan,nan,False
497,nan,0.03122510753544687,nan,nan,20,6277,10.45,nan,nan,False
498,nan,0.032315112540192925,nan,nan,20,6220,10.1,nan,nan,False
499,nan,0.03264793595981792,nan,nan,20,6371,10.4,nan,nan,False
500,nan,0.029618768328445746,nan,0.029454914795169845,20,6820,11.2,nan,nan,False
501,nan,0.03343465045592705,nan,nan,20,6580,10.8,nan,nan,False
502,nan,0.03183229813664596,nan,nan,20,6440,10.4,nan,nan,False
503,nan,0.03206764518187619,nan,nan,20,6268,10.1,nan,nan,False
504,nan,0.0322782826700094,nan,nan,20,6382,10.5,nan,nan,False
505,nan,0.032232070910556,nan,nan,20,6205,10.2,nan,nan,False
506,nan,0.030919577058635052,nan,nan,20,6242,10.25,nan,nan,False
507,nan,0.034430887514624774,nan,nan,20,5983,9.85,nan,nan,False
508,nan,0.03206444479545095,nan,nan,20,6331,10.4,nan,nan,False
509,nan,0.03456830962619914,nan,nan,20,6046,9.85,nan,nan,False
510,nan,0.03140443169137574,nan,0.029454914795169845,20,6273,10.35,nan,nan,False
511,nan,0.030589719331441185,nan,nan,20,6342,10.4,nan,nan,False
512,nan,0.03078556263269639,nan,nan,20,6594,10.8,nan,nan,False
513,nan,0.03642656996868304,nan,nan,20,6067,10.0,nan,nan,False
514,nan,0.03146691346598797,nan,nan,20,6483,10.7,nan,nan,False
515,nan,0.029080976863753213,nan,nan,20,6224,10.1,nan,nan,False
516,nan,0.03050640634533252,nan,nan,20,6556,10.65,nan,nan,False
517,nan,0.03163092115414288,nan,nan,20,6481,10.55,nan,nan,False
518,nan,0.03238242097147263,nan,nan,20,6485,10.6,nan,nan,False
519,nan,0.03133449976141244,nan,nan,20,6287,10.4,nan,nan,False
520,nan,0.031693472090823085,nan,0.029454914795169845,20,6342,10.4,nan,nan,False
521,nan,0.030854906682721252,nan,nan,20,6644,10.95,nan,nan,False
522,nan,0.03129467831612391,nan,nan,20,6295,10.4,nan,nan,False
523,nan,0.03281096963761019,nan,nan,20,6126,10.15,nan,nan,False
524,nan,0.03184152604548789,nan,nan,20,6815,11.1,nan,nan,False
525,nan,0.030123377663835924,nan,nan,20,6241,10.3,nan,nan,False
526,nan,0.032583397982932506,nan,nan,20,6445,10.55,nan,nan,False
527,nan,0.030651913875598086,nan,nan,20,6688,10.9,nan,nan,False
528,nan,0.030182926829268292,nan,nan,20,6560,10.75,nan,nan,False
529,nan,0.032701958879715075,nan,nan,20,6177,10.15,nan,nan,False
530,nan,0.030738024652831954,nan,0.029454914795169845,20,6409,10.4,nan,nan,False
531,nan,0.032421318994148345,nan,nan,20,6323,10.35,nan,nan,False
532,nan,0.03242727706247019,nan,nan,20,6291,10.4,nan,nan,False
533,nan,0.031118717908822157,nan,nan,20,6427,10.5,nan,nan,False
534,nan,0.033290447089096176,nan,nan,20,6218,10.2,nan,nan,False
535,nan,0.03237878294825903,nan,nan,20,6146,10.05,nan,nan,False
536,nan,0.030055051331647077,nan,nan,20,6721,10.9,nan,nan,False
537,nan,0.03271180896303565,nan,nan,20,6114,10.15,nan,nan,False
538,nan,0.03388141504733433,nan,nan,20,6021,9.9,nan,nan,False
539,nan,0.0335279399499583,nan,nan,20,5995,9.85,nan,nan,False
540,nan,0.032778445169040674,nan,0.029454914795169845,20,5827,9.65,nan,nan,False
541,nan,0.03183814303638645,nan,nan,20,6376,10.4,nan,nan,False
542,nan,0.03153988868274583,nan,nan,20,6468,10.65,nan,nan,False
543,nan,0.033727101523711694,nan,nan,20,5841,9.6,nan,nan,False
544,nan,0.030987734021949646,nan,nan,20,6196,10.05,nan,nan,False
545,nan,0.03027494593759654,nan,nan,20,6474,10.6,nan,nan,False
546,nan,0.03380009657170449,nan,nan,20,6213,10.15,nan,nan,False
547,nan,0.031585403250536645,nan,nan,20,6522,10.65,nan,nan,False
548,nan,0.030724100663887602,nan,nan,20,6477,10.6,nan,nan,False
549,nan,0.033507682249101015,nan,nan,20,6118,10.15,nan,nan,False
550,nan,0.03192338387869114,nan,0.029454914795169845,20,6265,10.2,nan,nan,False
551,nan,0.03044705183424922,nan,nan,20,6733,10.85,nan,nan,False
552,nan,0.031608743513131,nan,nan,20,6359,10.4,nan,nan,False
553,nan,0.03376667229444538,nan,nan,20,5923,9.75,nan,nan,False
554,nan,0.03387309980171844,nan,nan,20,6052,9.95,nan,nan,False
555,nan,0.02994732881866065,nan,nan,20,6645,10.9,nan,nan,False
556,nan,0.03412759415833974,nan,nan,20,6505,10.55,nan,nan,False
557,nan,0.029439847231063018,nan,nan,20,6284,10.35,nan,nan,False
558,nan,0.030457637600494743,nan,nan,20,6468,10.6,nan,nan,False
559,nan,0.03376959121021167,nan,nan,20,6189,10.15,nan,nan,False
560,nan,0.03267136450992953,nan,0.029454914795169845,20,6244,10.2,nan,nan,False
561,nan,0.029603223806571606,nan,nan,20,6452,10.7,nan,nan,False
562,nan,0.03135339530486844,nan,nan,20,6347,10.35,nan,nan,False
563,nan,0.0324515533681944,nan,nan,20,6502,10.65,nan,nan,False
564,nan,0.031042128603104215,nan,nan,20,6314,10.35,nan,nan,False
565,nan,0.03244746600741656,nan,nan,20,6472,10.6,nan,nan,False
566,nan,0.03424178895877009,nan,nan,20,5724,9.45,nan,nan,False
567,nan,0.03007518796992481,nan,nan,20,5985,9.8,nan,nan,False
568,nan,0.03061997877823253,nan,nan,20,6597,10.75,nan,nan,False
569,nan,0.030021334958854007,nan,nan,20,6562,10.65,nan,nan,False
570,nan,0.03074825810360497,nan,0.029454914795169845,20,6602,10.7,nan,nan,False
571,nan,0.030940044411547,nan,nan,20,6755,11.0,nan,nan,False
572,nan,0.0334835801674179,nan,nan,20,6212,10.1,nan,nan,False
573,nan,0.02957430918595967,nan,nan,20,6695,10.9,nan,nan,False
574,nan,0.03318343929291363,nan,nan,20,6449,10.45,nan,nan,False
575,nan,0.03359130577968055,nan,nan,20,6073,9.95,nan,nan,False
576,nan,0.03408707391157611,nan,nan,20,5926,9.8,nan,nan,False
577,nan,0.031309904153354634,nan,nan,20,6260,10.3,nan,nan,False
578,nan,0.030934343434343436,nan,nan,20,6336,10.35,nan,nan,False
579,nan,0.034036982490590735,nan,nan,20,6111,9.95,nan,nan,False
580,nan,0.03353658536585366,nan,0.029454914795169845,20,6232,10.15,nan,nan,False
581,nan,0.02988326848249027,nan,nan,20,6425,10.55,nan,nan,False
582,nan,0.031234905812268555,nan,nan,20,6211,10.2,nan,nan,False
583,nan,0.03144553184662281,nan,nan,20,6233,10.2,nan,nan,False
584,nan,0.03210649960845732,nan,nan,20,6385,10.5,nan,nan,False
585,nan,0.030475904518841013,nan,nan,20,6661,10.85,nan,nan,False
586,nan,0.03383519507851708,nan,nan,20,6177,10.1,nan,nan,False
587,nan,0.031015187849720224,nan,nan,20,6255,10.15,nan,nan,False
588,nan,0.0328125,nan,nan,20,6400,10.5,nan,nan,False
589,nan,0.03305645024580437,nan,nan,20,5899,9.7,nan,nan,False
590,nan,0.03302961275626424,nan,0.029454914795169845,20,6146,10.15,nan,nan,False
591,nan,0.03188267176789415,nan,nan,20,6273,10.3,nan,nan,False
592,nan,0.03066147859922179,nan,nan,20,6425,10.55,nan,nan,False
593,nan,0.03404463267633165,nan,nan,20,6139,10.1,nan,nan,False
594,nan,0.031675641431738996,nan,nan,20,6314,10.35,nan,nan,False
595,nan,0.03141540037561892,nan,nan,20,5857,9.65,nan,nan,False
596,nan,0.029680707540098935,nan,nan,20,6671,10.9,nan,nan,False
597,nan,0.030921459492888066,nan,nan,20,6468,10.55,nan,nan,False
598,nan,0.03143356088267979,nan,nan,20,6299,10.4,nan,nan,False
599,nan,0.03137811415957111,nan,nan,20,6342,10.35,nan,nan,False
600,nan,0.03213104425893842,nan,0.029454914795169845,20,6349,10.4,nan,nan,False
601,nan,0.03231850117096019,nan,nan,20,6405,10.4,nan,nan,False
602,nan,0.030790232064310634,nan,nan,20,6593,10.8,nan,nan,False
603,nan,0.03140625,nan,nan,20,6400,10.45,nan,nan,False
604,nan,0.03183747725894481,nan,nan,20,6596,10.75,nan,nan,False
605,nan,0.03249841471147749,nan,nan,20,6308,10.25,nan,nan,False
606,nan,0.03277613897082924,nan,nan,20,6102,10.1,nan,nan,False
607,nan,0.03232893910860012,nan,nan,20,6372,10.45,nan,nan,False
608,nan,0.034262295081967216,nan,nan,20,6100,10.05,nan,nan,False
609,nan,0.0291981845688351,nan,nan,20,6610,10.8,nan,nan,False
610,nan,0.03179503009723723,nan,0.029454914795169845,20,6479,10.55,nan,nan,False
611,nan,0.03270564915758176,nan,nan,20,6054,10.0,nan,nan,False
612,nan,0.031003937007874016,nan,nan,20,6096,9.95,nan,nan,False
613,nan,0.03340429015883412,nan,nan,20,6107,10.05,nan,nan,False
614,nan,0.02982998454404946,nan,nan,20,6470,10.5,nan,nan,False
615,nan,0.030103480714957668,nan,nan,20,6378,10.4,nan,nan,False
616,nan,0.03377504848093083,nan,nan,20,6188,10.1,nan,nan,False
617,nan,0.02885936784241869,nan,nan,20,6549,10.75,nan,nan,False
618,nan,0.03289791969037252,nan,nan,20,6201,10.3,nan,nan,False
619,nan,0.032211071544189056,nan,nan,20,6178,10.2,nan,nan,False
620,nan,0.03362183754993342,nan,0.029454914795169845,20,6008,9.8,nan,nan,False
621,nan,0.030752916224814422,nan,nan,20,6601,10.7,nan,nan,False
622,nan,0.031001832620647526,nan,nan,20,6548,10.65,nan,nan,False
623,nan,0.03154076644062451,nan,nan,20,6341,10.45,nan,nan,False
624,nan,0.03101572835513744,nan,nan,20,6803,11.05,nan,nan,False
625,nan,0.030486880024268165,nan,nan,20,6593,10.8,nan,nan,False
626,nan,0.031778656126482216,nan,nan,20,6325,10.3,nan,nan,False
627,nan,0.032538659793814435,nan,nan,20,6208,10.1,nan,nan,False
628,nan,0.0321226795803067,nan,nan,20,6195,10.15,nan,nan,False
629,nan,0.03145497912939774,nan,nan,20,6708,10.8,nan,nan,False
630,nan,0.03150912106135987,nan,0.029454914795169845,20,6030,9.9,nan,nan,False
631,nan,0.03248633000964941,nan,nan,20,6218,10.15,nan,nan,False
632,nan,0.03309768637532134,nan,nan,20,6224,10.15,nan,nan,False
633,nan,0.030752419606618796,nan,nan,20,6406,10.55,nan,nan,False
634,nan,0.03308097432521396,nan,nan,20,6076,9.9,nan,nan,False
635,nan,0.030640243902439024,nan,nan,20,6560,10.65,nan,nan,False
636,nan,0.032188841201716736,nan,nan,20,6524,10.65,nan,nan,False
637,nan,0.031934877896055106,nan,nan,20,6388,10.5,nan,nan,False
638,nan,0.03297244094488189,nan,nan,20,6096,9.9,nan,nan,False
639,nan,0.030518327143549167,nan,nan,20,6193,10.05,nan,nan,False
640,nan,0.03234411470490164,nan,0.029454914795169845,20,5998,9.8,nan,nan,False
641,nan,0.0329093799682035,nan,nan,20,6290,10.3,nan,nan,False
642,nan,0.03207388748950462,nan,nan,20,5955,9.75,nan,nan,False
643,nan,0.030058535041923747,nan,nan,20,6321,10.2,nan,nan,False
644,nan,0.03152446675031367,nan,nan,20,6376,10.35,nan,nan,False
645,nan,0.03385499840306611,nan,nan,20,6262,10.25,nan,nan,False
646,nan,0.031696218421465555,nan,nan,20,6373,10.45,nan,nan,False
647,nan,0.031059592807252193,nan,nan,20,6729,11.0,nan,nan,False
648,nan,0.029475437135720234,nan,nan,20,6005,9.9,nan,nan,False
649,nan,0.028010761196391835,nan,nan,20,6319,10.3,nan,nan,False
650,nan,0.031210986267166042,nan,0.029454914795169845,20,6408,10.55,nan,nan,False
651,nan,0.03195600475624257,nan,nan,20,6728,11.0,nan,nan,False
652,nan,0.034410339256865916,nan,nan,20,6190,10.05,nan,nan,False
653,nan,0.03031259867382381,nan,nan,20,6334,10.4,nan,nan,False
654,nan,0.03320158102766799,nan,nan,20,6325,10.45,nan,nan,False
655,nan,0.033194355355997435,nan,nan,20,6236,10.25,nan,nan,False
656,nan,0.031609195402298854,nan,nan,20,6264,10.2,nan,nan,False
657,nan,0.03081792437114776,nan,nan,20,6003,9.8,nan,nan,False
658,nan,0.03250953723668933,nan,nan,20,6029,9.9,nan,nan,False
659,nan,0.03170365426330719,nan,nan,20,5993,9.75,nan,nan,False
660,nan,0.032395701643489254,nan,0.029454914795169845,20,6328,10.3,nan,nan,False
661,nan,0.03156565656565657,nan,nan,20,6336,10.25,nan,nan,False
662,nan,0.03165261651025927,nan,nan,20,6287,10.25,nan,nan,False
663,nan,0.030407429598562012,nan,nan,20,6676,10.85,nan,nan,False
664,nan,0.033545025240188896,nan,nan,20,6141,10.1,nan,nan,False
665,nan,0.030513595166163143,nan,nan,20,6620,10.9,nan,nan,False
666,nan,0.034704587777213476,nan,nan,20,5907,9.7,nan,nan,False
667,nan,0.03182496270512183,nan,nan,20,6033,9.8,nan,nan,False
668,nan,0.03369209171736079,nan,nan,20,6411,10.35,nan,nan,False
669,nan,0.03283485045513654,nan,nan,20,6152,10.05,nan,nan,False
670,nan,0.03178368121442125,nan,0.029454914795169845,20,6324,10.35,nan,nan,False
671,nan,0.0322319403952057,nan,nan,20,6174,10.05,nan,nan,False
672,nan,0.030452674897119343,nan,nan,20,6075,10.0,nan,nan,False
673,nan,0.03417999372844152,nan,nan,20,6378,10.5,nan,nan,False
674,nan,0.033061736132873706,nan,nan,20,6382,10.5,nan,nan,False
675,nan,0.03395585738539898,nan,nan,20,5890,9.75,nan,nan,False
676,nan,0.03330739299610895,nan,nan,20,6425,10.6,nan,nan,False
677,nan,0.029371480748744485,nan,nan,20,6571,10.8,nan,nan,False
678,nan,0.030393700787401574,nan,nan,20,6350,10.4,nan,nan,False
679,nan,0.03191137566137566,nan,nan,20,6048,9.9,nan,nan,False
680,nan,0.030757220921155348,nan,0.029454914795169845,20,6405,10.45,nan,nan,False
681,nan,0.03215169002473207,nan,nan,20,6065,9.9,nan,nan,False
682,nan,0.03167641325536062,nan,nan,20,6156,10.0,nan,nan,False
683,nan,0.031007751937984496,nan,nan,20,6192,10.1,nan,nan,False
684,nan,0.029917726252804786,nan,nan,20,6685,10.8,nan,nan,False
685,nan,0.03304989571634847,nan,nan,20,6233,10.1,nan,nan,False
686,nan,0.03224284366152878,nan,nan,20,6358,10.3,nan,nan,False
687,nan,0.03415951700031776,nan,nan,20,6294,10.35,nan,nan,False
688,nan,0.03238156005742543,nan,nan,20,6269,10.4,nan,nan,False
689,nan,0.030882352941176472,nan,nan,20,6800,11.15,nan,nan,False
690,nan,0.03304268012849931,nan,0.029454914795169845,20,6537,10.65,nan,nan,False
691,nan,0.03178484107579462,nan,nan,20,6544,10.75,nan,nan,False
692,nan,0.030700351774864087,nan,nan,20,6254,10.3,nan,nan,False
693,nan,0.031677809614772366,nan,nan,20,6282,10.2,nan,nan,False
694,nan,0.03230472516875603,nan,nan,20,6222,10.05,nan,nan,False
695,nan,0.032972284166932146,nan,nan,20,6278,10.4,nan,nan,False
696,nan,0.034352456200618345,nan,nan,20,5822,9.55,nan,nan,False
697,nan,0.031452505136715665,nan,nan,20,6327,10.35,nan,nan,False
698,nan,0.03213579433091628,nan,nan,20,6068,10.05,nan,nan,False
699,nan,0.03225806451612903,nan,nan,20,6231,10.1,nan,nan,False
700,nan,0.03286551785397051,nan,0.029454914795169845,20,5629,9.3,nan,nan,False
701,nan,0.02933172059268219,nan,nan,20,6614,10.85,nan,nan,False
702,nan,0.0321285140562249,nan,nan,20,6474,10.6,nan,nan,False
703,nan,0.031968503937007876,nan,nan,20,6350,10.45,nan,nan,False
704,nan,0.030966767371601207,nan,nan,20,6620,10.7,nan,nan,False
705,nan,0.03569615970225004,nan,nan,20,5911,9.85,nan,nan,False
706,nan,0.03128387796190181,nan,nan,20,6457,10.6,nan,nan,False
707,nan,0.03383162863886703,nan,nan,20,6355,10.25,nan,nan,False
708,nan,0.03051602948739928,nan,nan,20,5833,9.6,nan,nan,False
709,nan,0.031061806656101427,nan,nan,20,6310,10.3,nan,nan,False
710,nan,0.03156173344235486,nan,0.029454914795169845,20,6115,10.05,nan,nan,False
711,nan,0.03174851423209259,nan,nan,20,6394,10.45,nan,nan,False
712,nan,0.033751205400192864,nan,nan,20,6222,10.25,nan,nan,False
713,nan,0.032035928143712575,nan,nan,20,6680,10.9,nan,nan,False
714,nan,0.031914893617021274,nan,nan,20,6298,10.3,nan,nan,False
715,nan,0.03314735805710535,nan,nan,20,6094,9.9,nan,nan,False
716,nan,0.032081377151799685,nan,nan,20,6390,10.4,nan,nan,False
717,nan,0.03324008556853711,nan,nan,20,6077,10.0,nan,nan,False
718,nan,0.02875710804224208,nan,nan,20,6155,10.1,nan,nan,False
719,nan,0.02945390861327814,nan,nan,20,6281,10.25,nan,nan,False
720,nan,0.03135423615743829,nan,0.029454914795169845,20,5996,9.75,nan,nan,False
